negative	arvo,kuntoisuus,laatu,yleinen		Dark Side of the Moon	 on Pink Floydin yliarvostetuin levy . Animals on todellakin paras . T : eri
positive	rap,soolo,suosikki,yleinen	Pusha ollut kyllä jo pitkän aikaa yks meikäläisen lempiräppäreistä . Pidin jo Clipse aikoina kovasti , mut etenkin nyt goodille siirtymisen ja soolomatskun myötä pakko sanoo et yks siisteimmistä ja parhaiten vetävistä jenkkiräppäreistä . MNIMN pienoinen pettymys kokonaisuutena , mut sen verran kovia biisejä levylle mahtuu mm. Numbers On The Boards ( ehkä viimeviuoden kovin räpkipale ) , että tulevaisuus lupailee 	Pusherille	 pelkkää hyvä .
positive	rap,soolo,suosikki,yleinen	Pusha ollut kyllä jo pitkän aikaa yks meikäläisen lempiräppäreistä . Pidin jo Clipse aikoina kovasti , mut etenkin nyt goodille siirtymisen ja soolomatskun myötä pakko sanoo et yks siisteimmistä ja parhaiten vetävistä jenkkiräppäreistä . MNIMN pienoinen pettymys kokonaisuutena , mut sen verran kovia biisejä levylle mahtuu mm. Numbers On The Boards ( ehkä viimeviuoden kovin räpkipale ) , että tulevaisuus lupailee 	Pusherille	 pelkkää hyvä .
neutral	yleinen	Kertokaas mulle lisää bändei niinku Tyrves Foder ja 	Gierbude	 ???
neutral	yleinen	Kertokaas mulle lisää bändei niinku Tyrves Foder ja 	Gierbude	 ???
neutral	yleinen	Kertokaas mulle lisää bändei niinku Tyrves Foder ja 	Gierbude	 ???
positive	laatu,musiikki linja,persoonallisuus,yleinen	Vihaajat vihaa .... mut 	Lordilla	 on hyviä biisejä ja siitä iso käsi , että kun on valinnut oman selkeän linjansa niin pysyy siinä . Eli peukku ylös .
positive	laatu,musiikki linja,persoonallisuus,yleinen	Vihaajat vihaa .... mut 	Lordilla	 on hyviä biisejä ja siitä iso käsi , että kun on valinnut oman selkeän linjansa niin pysyy siinä . Eli peukku ylös .
positive	laatu,musiikki linja,persoonallisuus,yleinen	Vihaajat vihaa .... mut 	Lordilla	 on hyviä biisejä ja siitä iso käsi , että kun on valinnut oman selkeän linjansa niin pysyy siinä . Eli peukku ylös .
positive	mielipide,yleinen	Löytyykö muita 	The Meads of Asphodel	 kuuntelijoita ? Aivan helvetin kova bändi !
positive	mielipide,yleinen	Löytyykö muita 	The Meads of Asphodel	 kuuntelijoita ? Aivan helvetin kova bändi !
positive	mielipide,yleinen	Löytyykö muita 	The Meads of Asphodel	 kuuntelijoita ? Aivan helvetin kova bändi !
positive	mielipide,yleinen	Löytyykö muita 	The Meads of Asphodel	 kuuntelijoita ? Aivan helvetin kova bändi !
positive	kuntoisuus,yleinen	Quantecin 	Journey of Mind	 on yksi parhaita ellei paras ambientkiekko , minkä olen kuullut .
positive	kuntoisuus,yleinen	Quantecin 	Journey of Mind	 on yksi parhaita ellei paras ambientkiekko , minkä olen kuullut .
neutral	luotettavuus,yleinen	Minkälainen taso on Helsingin yliopiston tietojenkäsittelytieteen laitoksella verrattuna 	Oulun yliopiston	 vastaavaan ?
neutral	luotettavuus,yleinen	Minkälainen taso on Helsingin yliopiston tietojenkäsittelytieteen laitoksella verrattuna 	Oulun yliopiston	 vastaavaan ?
neutral	luotettavuus,yleinen	Minkälainen taso on Helsingin yliopiston tietojenkäsittelytieteen laitoksella verrattuna 	Oulun yliopiston	 vastaavaan ?
negative	yhteensopivuus,yleinen	älä nyt vaan ala väittämään että jollain libre officella tekisi jotain kun yhteensopivuus 	Microsoftin	 tuotteiden kanssa on ihan naurettavalla tasolla .
neutral	yhteensopivuus,yleinen	älä nyt vaan ala väittämään että jollain libre officella tekisi jotain kun yhteensopivuus 	Microsoftin	 tuotteiden kanssa on ihan naurettavalla tasolla .
neutral	yhteensopivuus,yleinen	älä nyt vaan ala väittämään että jollain libre officella tekisi jotain kun yhteensopivuus 	Microsoftin	 tuotteiden kanssa on ihan naurettavalla tasolla .
neutral	yhteensopivuus,yleinen	älä nyt vaan ala väittämään että jollain libre officella tekisi jotain kun yhteensopivuus 	Microsoftin	 tuotteiden kanssa on ihan naurettavalla tasolla .
neutral	yleinen,yleinen	Naurattaa kyllä tää jengin viha 	ubuntua	 kohtaan . Porukalla sama reaktio kun uskovaiselta jolta kysytään saako kertoa luciferista .
neutral	hinta,ohje,yleinen	Ole hyvä ja tee 	androidia	 käyttävä puhelin . Vaikka softa ei maksa itsessään niin sen tarvitsemat teknologiat maksaa .
neutral	hinta,ohje,yleinen	Ole hyvä ja tee 	androidia	 käyttävä puhelin . Vaikka softa ei maksa itsessään niin sen tarvitsemat teknologiat maksaa .
negative	kysymys,käyttöjärjestelmä,ominaisuus,toimivuus,yleinen	mutta eikös 	Windows 8	 ole ihan paska ? en nyt muista miksi en itse ole moista hankkinut
negative	kysymys,käyttöjärjestelmä,ominaisuus,toimivuus,yleinen	mutta eikös 	Windows 8	 ole ihan paska ? en nyt muista miksi en itse ole moista hankkinut
negative	kysymys,käyttöjärjestelmä,ominaisuus,toimivuus,yleinen	mutta eikös 	Windows 8	 ole ihan paska ? en nyt muista miksi en itse ole moista hankkinut
neutral	kysymys,käyttöjärjestelmä,ominaisuus,toimivuus,yleinen	mutta eikös 	Windows 8	 ole ihan paska ? en nyt muista miksi en itse ole moista hankkinut
positive	ohjelma,yleinen	Ei mIRC huono ohjelma ole , mutta esim. He xc hat ja jo useampaan kertaan mainittu 	irssi-shell	 on parempi .
positive	ohjelma,yleinen	Ei mIRC huono ohjelma ole , mutta esim. He xc hat ja jo useampaan kertaan mainittu 	irssi-shell	 on parempi .
positive	ohjelma,yleinen	Ei mIRC huono ohjelma ole , mutta esim. He xc hat ja jo useampaan kertaan mainittu 	irssi-shell	 on parempi .
positive	nopeus,nopeus	Itsehän käytän vielä PSP5 , koska 	PSP7 : aa	 nopeampi käynnistymään .
positive	nopeus,nopeus	Itsehän käytän vielä PSP5 , koska 	PSP7 : aa	 nopeampi käynnistymään .
neutral	yleinen	Vaikka kuinka haaveilisit työstä 	Googlella	 niin et matriiseilla ja tiheysfunktioilla pitkälle pääse .
neutral	yleinen	Vaikka kuinka haaveilisit työstä 	Googlella	 niin et matriiseilla ja tiheysfunktioilla pitkälle pääse .
positive	hinta,hinta,hinta,laatu,toimivuus,vertail,yleinen	Ilmaisista vaihtoehdoista suosin NetBeansia , suurimmalti osin sen takia koska Eclipsen Git-plugari on paska . Muuten NetBeans ja Eclipse ei lopulta hirveästi eroa toisistaan , kumpikin kelpaa hyvin koodin vääntämiseen . Itsellä 	PhpStorm	 . Parhaiten sijoitettu n. 100 EUR pitkään aikaan .
positive	hinta,hinta,hinta,laatu,toimivuus,vertail,yleinen	Ilmaisista vaihtoehdoista suosin NetBeansia , suurimmalti osin sen takia koska Eclipsen Git-plugari on paska . Muuten NetBeans ja Eclipse ei lopulta hirveästi eroa toisistaan , kumpikin kelpaa hyvin koodin vääntämiseen . Itsellä 	PhpStorm	 . Parhaiten sijoitettu n. 100 EUR pitkään aikaan .
positive	hinta,hinta,hinta,laatu,toimivuus,vertail,yleinen	Ilmaisista vaihtoehdoista suosin NetBeansia , suurimmalti osin sen takia koska Eclipsen Git-plugari on paska . Muuten NetBeans ja Eclipse ei lopulta hirveästi eroa toisistaan , kumpikin kelpaa hyvin koodin vääntämiseen . Itsellä 	PhpStorm	 . Parhaiten sijoitettu n. 100 EUR pitkään aikaan .
positive	hinta,hinta,hinta,laatu,toimivuus,vertail,yleinen	Ilmaisista vaihtoehdoista suosin NetBeansia , suurimmalti osin sen takia koska Eclipsen Git-plugari on paska . Muuten NetBeans ja Eclipse ei lopulta hirveästi eroa toisistaan , kumpikin kelpaa hyvin koodin vääntämiseen . Itsellä 	PhpStorm	 . Parhaiten sijoitettu n. 100 EUR pitkään aikaan .
positive	hinta,hinta,hinta,laatu,toimivuus,vertail,yleinen	Ilmaisista vaihtoehdoista suosin NetBeansia , suurimmalti osin sen takia koska Eclipsen Git-plugari on paska . Muuten NetBeans ja Eclipse ei lopulta hirveästi eroa toisistaan , kumpikin kelpaa hyvin koodin vääntämiseen . Itsellä 	PhpStorm	 . Parhaiten sijoitettu n. 100 EUR pitkään aikaan .
neutral	yleinen	Huomenna jatkuu 	Ässiä	 vastaan Areenalla . Niemi ja Lamberg palaavat kokoonpanoon , mutta Semir on kuumeessa , lähde https://twitter.com/jokerithc/status/267923185922621440 Erityisesti Lambergin paluu lämmittää mieltä , kunnon pommeja onkin ollut jo ikävä .
neutral	yleinen	Huomenna jatkuu 	Ässiä	 vastaan Areenalla . Niemi ja Lamberg palaavat kokoonpanoon , mutta Semir on kuumeessa , lähde https://twitter.com/jokerithc/status/267923185922621440 Erityisesti Lambergin paluu lämmittää mieltä , kunnon pommeja onkin ollut jo ikävä .
neutral	yleinen	Huomenna jatkuu 	Ässiä	 vastaan Areenalla . Niemi ja Lamberg palaavat kokoonpanoon , mutta Semir on kuumeessa , lähde https://twitter.com/jokerithc/status/267923185922621440 Erityisesti Lambergin paluu lämmittää mieltä , kunnon pommeja onkin ollut jo ikävä .
negative	voitto,yleinen	West Hamilla on hyvä joukkue kasassa , mutta kyllä tuommoiset 	Southamptonit	 pitäisi voittaa . Vaikka sitten sillä yhdellä maalilla .
negative	voitto,yleinen	West Hamilla on hyvä joukkue kasassa , mutta kyllä tuommoiset 	Southamptonit	 pitäisi voittaa . Vaikka sitten sillä yhdellä maalilla .
neutral	voitto,yleinen	West Hamilla on hyvä joukkue kasassa , mutta kyllä tuommoiset 	Southamptonit	 pitäisi voittaa . Vaikka sitten sillä yhdellä maalilla .
negative	luotettavuus,rehellisyys,yleinen	Niin , sähän puhuit arvostuksesta ? Muutenkin kendossa lasketaan aina kausarit mukaan ja kusetetaan keskiarvoissa ihan miten sattuu ( esim kalpa tällä kaudella ) . Nyt kun 	veikkausliigasta	 saatiin JJK pois niin eipä taida olla enää yhtään jengiä mikä kusettais keskiarvoissa . Mutta kuten sanoin , kaikki tämä liigan pelleily on suoraan suomifutiksen pussiin . Eiköhän kesällä nähdä jo aika suuri nousu katsojaluvuissa .
negative	luotettavuus,rehellisyys,yleinen	Niin , sähän puhuit arvostuksesta ? Muutenkin kendossa lasketaan aina kausarit mukaan ja kusetetaan keskiarvoissa ihan miten sattuu ( esim kalpa tällä kaudella ) . Nyt kun 	veikkausliigasta	 saatiin JJK pois niin eipä taida olla enää yhtään jengiä mikä kusettais keskiarvoissa . Mutta kuten sanoin , kaikki tämä liigan pelleily on suoraan suomifutiksen pussiin . Eiköhän kesällä nähdä jo aika suuri nousu katsojaluvuissa .
negative	luotettavuus,rehellisyys,yleinen	Niin , sähän puhuit arvostuksesta ? Muutenkin kendossa lasketaan aina kausarit mukaan ja kusetetaan keskiarvoissa ihan miten sattuu ( esim kalpa tällä kaudella ) . Nyt kun 	veikkausliigasta	 saatiin JJK pois niin eipä taida olla enää yhtään jengiä mikä kusettais keskiarvoissa . Mutta kuten sanoin , kaikki tämä liigan pelleily on suoraan suomifutiksen pussiin . Eiköhän kesällä nähdä jo aika suuri nousu katsojaluvuissa .
negative	luotettavuus,rehellisyys,yleinen	Niin , sähän puhuit arvostuksesta ? Muutenkin kendossa lasketaan aina kausarit mukaan ja kusetetaan keskiarvoissa ihan miten sattuu ( esim kalpa tällä kaudella ) . Nyt kun 	veikkausliigasta	 saatiin JJK pois niin eipä taida olla enää yhtään jengiä mikä kusettais keskiarvoissa . Mutta kuten sanoin , kaikki tämä liigan pelleily on suoraan suomifutiksen pussiin . Eiköhän kesällä nähdä jo aika suuri nousu katsojaluvuissa .
positive	kuntoisuus,mielipide,yleinen,yleinen	Joku tuli Tubessa haukkumaan mua että oot tyhymä ku pidät Vihreistä . En oo kuitenkaan minkään puolueen kannattaja , sillä en äänestä koskaan . Vihreissä on kuitenkin paljon hyvää . Ajavat ihmisoikeuksia , puolustavat luontoa ja eläimiä . Mutta se punainen lanka hieman puuttuu vai ?? 	Vihreät	 saaneet kyseenalaista mainetta Sini Saarelan puolustajana , mutta mielestäni Sini Saarela on UPEA ihminen .
positive	kuntoisuus,mielipide,yleinen,yleinen	Joku tuli Tubessa haukkumaan mua että oot tyhymä ku pidät Vihreistä . En oo kuitenkaan minkään puolueen kannattaja , sillä en äänestä koskaan . Vihreissä on kuitenkin paljon hyvää . Ajavat ihmisoikeuksia , puolustavat luontoa ja eläimiä . Mutta se punainen lanka hieman puuttuu vai ?? 	Vihreät	 saaneet kyseenalaista mainetta Sini Saarelan puolustajana , mutta mielestäni Sini Saarela on UPEA ihminen .
positive	kuntoisuus,mielipide,yleinen,yleinen	Joku tuli Tubessa haukkumaan mua että oot tyhymä ku pidät Vihreistä . En oo kuitenkaan minkään puolueen kannattaja , sillä en äänestä koskaan . Vihreissä on kuitenkin paljon hyvää . Ajavat ihmisoikeuksia , puolustavat luontoa ja eläimiä . Mutta se punainen lanka hieman puuttuu vai ?? 	Vihreät	 saaneet kyseenalaista mainetta Sini Saarelan puolustajana , mutta mielestäni Sini Saarela on UPEA ihminen .
positive	kuntoisuus,mielipide,yleinen,yleinen	Joku tuli Tubessa haukkumaan mua että oot tyhymä ku pidät Vihreistä . En oo kuitenkaan minkään puolueen kannattaja , sillä en äänestä koskaan . Vihreissä on kuitenkin paljon hyvää . Ajavat ihmisoikeuksia , puolustavat luontoa ja eläimiä . Mutta se punainen lanka hieman puuttuu vai ?? 	Vihreät	 saaneet kyseenalaista mainetta Sini Saarelan puolustajana , mutta mielestäni Sini Saarela on UPEA ihminen .
positive	valta,yleinen	jos paavo olisi 	sdp : n	 riveissä , niin olisi pääministeri
neutral	valta,yleinen	jos paavo olisi 	sdp : n	 riveissä , niin olisi pääministeri
neutral	valta,yleinen	jos paavo olisi 	sdp : n	 riveissä , niin olisi pääministeri
neutral	valta,yleinen	jos paavo olisi 	sdp : n	 riveissä , niin olisi pääministeri
neutral	yleinen	Miksei saman tien jokaiselle parin tonnin kuukausipalkka puhtaana tilille 	EKP : n	 mandaatilla =)
neutral	yleinen	Miksei saman tien jokaiselle parin tonnin kuukausipalkka puhtaana tilille 	EKP : n	 mandaatilla =)
positive	yleinen	Se on fakta että ainoastaan paskaduunarin ei kannata äänestää 	kokoomusta	 .
positive	yleinen	Se on fakta että ainoastaan paskaduunarin ei kannata äänestää 	kokoomusta	 .
negative	laatu,yleinen	Oltiin noista mielenosoittajista mitä mieltä tahansa , et kai edes sinä voi olla niin yksinkertain , että tuolla kiisteltäisiin vain siitä , että juodaanko tuolla juhlissa 	Presidenttiä	 vai Rainbow-kahvia , eli kyse olisi juhlien hinnasta eikä suuremmista yhteiskunnallisista asioista ja ongelmista ?
neutral	laatu,yleinen	Oltiin noista mielenosoittajista mitä mieltä tahansa , et kai edes sinä voi olla niin yksinkertain , että tuolla kiisteltäisiin vain siitä , että juodaanko tuolla juhlissa 	Presidenttiä	 vai Rainbow-kahvia , eli kyse olisi juhlien hinnasta eikä suuremmista yhteiskunnallisista asioista ja ongelmista ?
neutral	astiat,käyttöikä,yleinen		Tefal	 tekee kyllä myös valurautaisia patoja ja pannuja , mutta tuo nyt on ilmiselvästi pilalle poltettu teflonpannu . Kertoohan sen jo tuo lämpötunnistustäpläkin . Heitä AP pannu suosiolla pois , noiden pinnoitettujen pannujen käyttöikä on ikävä kyllä rajallinen .
neutral	astiat,käyttöikä,yleinen		Tefal	 tekee kyllä myös valurautaisia patoja ja pannuja , mutta tuo nyt on ilmiselvästi pilalle poltettu teflonpannu . Kertoohan sen jo tuo lämpötunnistustäpläkin . Heitä AP pannu suosiolla pois , noiden pinnoitettujen pannujen käyttöikä on ikävä kyllä rajallinen .
neutral	astiat,käyttöikä,yleinen		Tefal	 tekee kyllä myös valurautaisia patoja ja pannuja , mutta tuo nyt on ilmiselvästi pilalle poltettu teflonpannu . Kertoohan sen jo tuo lämpötunnistustäpläkin . Heitä AP pannu suosiolla pois , noiden pinnoitettujen pannujen käyttöikä on ikävä kyllä rajallinen .
neutral	astiat,käyttöikä,yleinen		Tefal	 tekee kyllä myös valurautaisia patoja ja pannuja , mutta tuo nyt on ilmiselvästi pilalle poltettu teflonpannu . Kertoohan sen jo tuo lämpötunnistustäpläkin . Heitä AP pannu suosiolla pois , noiden pinnoitettujen pannujen käyttöikä on ikävä kyllä rajallinen .
positive	maku,maku,maku,yleinen	Tällä hetkellä 	Liptonin	 vihreä sitrushedelmätee . Tässä on mukana kuivattuja hedelmänpaloja eikä siis esansseja . Pitää katsoa jos löytyisi jotain muutakin irtoteetä kaupasta , aiemmin käytin teepusseja . Huononeeko teen maku jos pussia ei sulje kunnolla vaan jättää auki ?
neutral	maku,maku,maku,yleinen	Tällä hetkellä 	Liptonin	 vihreä sitrushedelmätee . Tässä on mukana kuivattuja hedelmänpaloja eikä siis esansseja . Pitää katsoa jos löytyisi jotain muutakin irtoteetä kaupasta , aiemmin käytin teepusseja . Huononeeko teen maku jos pussia ei sulje kunnolla vaan jättää auki ?
neutral	maku,maku,maku,yleinen	Tällä hetkellä 	Liptonin	 vihreä sitrushedelmätee . Tässä on mukana kuivattuja hedelmänpaloja eikä siis esansseja . Pitää katsoa jos löytyisi jotain muutakin irtoteetä kaupasta , aiemmin käytin teepusseja . Huononeeko teen maku jos pussia ei sulje kunnolla vaan jättää auki ?
positive	maku,yleinen		Light Dr . Pete	 on god-tier juomaa . Suosittelen ostamaan karvalakkimallin edes , maksaa sen nelisen kynpiä . Muutenkin hiilihappovettä juo mielummin kuin kraanavettä . Tuolla saa myös jääkylmät blandikset ( tonic water , energiajuoma , jne ) tehtyä saman tien . Et tule katumaan , suosittelen .
positive	maku,yleinen		Light Dr . Pete	 on god-tier juomaa . Suosittelen ostamaan karvalakkimallin edes , maksaa sen nelisen kynpiä . Muutenkin hiilihappovettä juo mielummin kuin kraanavettä . Tuolla saa myös jääkylmät blandikset ( tonic water , energiajuoma , jne ) tehtyä saman tien . Et tule katumaan , suosittelen .
positive	maku,yleinen		Light Dr . Pete	 on god-tier juomaa . Suosittelen ostamaan karvalakkimallin edes , maksaa sen nelisen kynpiä . Muutenkin hiilihappovettä juo mielummin kuin kraanavettä . Tuolla saa myös jääkylmät blandikset ( tonic water , energiajuoma , jne ) tehtyä saman tien . Et tule katumaan , suosittelen .
neutral	yleinen		Nordnet	 tekee kaikki verotukset automaattisesti . Myyntivoittovero , osinkoverotus ulkomailta jne. Ja kyllä , USA osakkeet antavat osinkoa 4 kertaa vuodessa eikä kerran vuodessa kuten Suomessa . Amerikkalaiset asuntorahastot ( reit ) on poikkeus , ne antavat osinkoa 12 kertaa vuodessa eli joka kuu .
neutral	yleinen		Nordnet	 tekee kaikki verotukset automaattisesti . Myyntivoittovero , osinkoverotus ulkomailta jne. Ja kyllä , USA osakkeet antavat osinkoa 4 kertaa vuodessa eikä kerran vuodessa kuten Suomessa . Amerikkalaiset asuntorahastot ( reit ) on poikkeus , ne antavat osinkoa 12 kertaa vuodessa eli joka kuu .
neutral	yleinen		Nordnet	 tekee kaikki verotukset automaattisesti . Myyntivoittovero , osinkoverotus ulkomailta jne. Ja kyllä , USA osakkeet antavat osinkoa 4 kertaa vuodessa eikä kerran vuodessa kuten Suomessa . Amerikkalaiset asuntorahastot ( reit ) on poikkeus , ne antavat osinkoa 12 kertaa vuodessa eli joka kuu .
neutral	yleinen	Olin katsovinani että 	Elektrobitillä	 on osingonirtoamispäivä 5.12 ja sieltä tulisi 0,11€/osake . Kurssiaan taitaa todennäköisesti pudota tuon verran alaspäin myös . Taidan kuitenkin hitsi jatkaa holdausta ja odottaa suurempaa kurssia
neutral	yleinen	Olin katsovinani että 	Elektrobitillä	 on osingonirtoamispäivä 5.12 ja sieltä tulisi 0,11€/osake . Kurssiaan taitaa todennäköisesti pudota tuon verran alaspäin myös . Taidan kuitenkin hitsi jatkaa holdausta ja odottaa suurempaa kurssia
neutral	käyt,ominaisuus,yleinen	Niin on , mutta ei talletustiliä . Sinne ei voi esim. vastaanottaa palkkaansa . Vaikka firma nimellisesti onkin pankki eli 	Nordnet Bank AB	 . Tilisiirtoja voit toki lähettää muille tileille , et vain voi vastaanottaa .
neutral	käyt,ominaisuus,yleinen	Niin on , mutta ei talletustiliä . Sinne ei voi esim. vastaanottaa palkkaansa . Vaikka firma nimellisesti onkin pankki eli 	Nordnet Bank AB	 . Tilisiirtoja voit toki lähettää muille tileille , et vain voi vastaanottaa .
neutral	käyt,ominaisuus,yleinen	Niin on , mutta ei talletustiliä . Sinne ei voi esim. vastaanottaa palkkaansa . Vaikka firma nimellisesti onkin pankki eli 	Nordnet Bank AB	 . Tilisiirtoja voit toki lähettää muille tileille , et vain voi vastaanottaa .
positive	käyttö,yleinen	Olen lueskellut Nordnetin olevan kelpo paikka aloittaa osakerijoittaminen , toistaiseksi harrastellut vain pienimuotoista rahastosijoittamista oman pankin kautta ( 	Danske	 ) . Mielelläni ottaisin koodin , jos jollain sellainen on , kiitos
positive	käyttö,yleinen	Olen lueskellut Nordnetin olevan kelpo paikka aloittaa osakerijoittaminen , toistaiseksi harrastellut vain pienimuotoista rahastosijoittamista oman pankin kautta ( 	Danske	 ) . Mielelläni ottaisin koodin , jos jollain sellainen on , kiitos
positive	käyttö,yleinen	Olen lueskellut Nordnetin olevan kelpo paikka aloittaa osakerijoittaminen , toistaiseksi harrastellut vain pienimuotoista rahastosijoittamista oman pankin kautta ( 	Danske	 ) . Mielelläni ottaisin koodin , jos jollain sellainen on , kiitos
negative	hinta	Aika kalliilta tuntuu nuo 	Nordnetin	 kaupankäyntipalkkiot . Jos esimerkiksi ostan viiden yrityksen osakkeita yhteensä 1000€ : lla ( 200€/yritys ) , joudun maksamaan välityspalkkiota 45€ eli 4 , 5% koko syntyvän salkun arvosta ... rasittavan kallista .
neutral	yleinen	Eikös 	outotec	 ole kärsinyt mm. Venäjän isottelusta seuranneista pakotteista ?
neutral	yleinen	Eikös 	outotec	 ole kärsinyt mm. Venäjän isottelusta seuranneista pakotteista ?
neutral	yleinen	Eikös 	outotec	 ole kärsinyt mm. Venäjän isottelusta seuranneista pakotteista ?
neutral	yleinen	itse en usko laskun olleen tässä , markkinoita on ylläpidetty keinotekoisella rahoituksella ihan liian kauan . Indeksit ovat jo nyt korkeammal kuin ennen finanssikriisiä . Tuskin romahdusta tulee mutta laskukausi jatkuu . Tulosjulkistukset varmasti nostavat joidenkin yhtiöiden kurssia ensi viikolla ( Nokia ) . 	Nordeaa	 sai aika halvalla tällä viikolla , tankkasiko kukaan muu kuin minä ?
neutral	yleinen	itse en usko laskun olleen tässä , markkinoita on ylläpidetty keinotekoisella rahoituksella ihan liian kauan . Indeksit ovat jo nyt korkeammal kuin ennen finanssikriisiä . Tuskin romahdusta tulee mutta laskukausi jatkuu . Tulosjulkistukset varmasti nostavat joidenkin yhtiöiden kurssia ensi viikolla ( Nokia ) . 	Nordeaa	 sai aika halvalla tällä viikolla , tankkasiko kukaan muu kuin minä ?
neutral	yleinen	itse en usko laskun olleen tässä , markkinoita on ylläpidetty keinotekoisella rahoituksella ihan liian kauan . Indeksit ovat jo nyt korkeammal kuin ennen finanssikriisiä . Tuskin romahdusta tulee mutta laskukausi jatkuu . Tulosjulkistukset varmasti nostavat joidenkin yhtiöiden kurssia ensi viikolla ( Nokia ) . 	Nordeaa	 sai aika halvalla tällä viikolla , tankkasiko kukaan muu kuin minä ?
positive	laatu,luotettavuus,luotettavuus		Chrysler Neon	 vm . - 99 , ostettu hieman vajaa kaksi vuotta sitten yksityiseltä hintaan 1100 € . Ei ole kaduttanut hetkeäkään , luotettava ja toimiva vehje ollut . Käytössä edelleen : )
positive	laatu,luotettavuus,luotettavuus		Chrysler Neon	 vm . - 99 , ostettu hieman vajaa kaksi vuotta sitten yksityiseltä hintaan 1100 € . Ei ole kaduttanut hetkeäkään , luotettava ja toimiva vehje ollut . Käytössä edelleen : )
positive	laatu,luotettavuus,luotettavuus		Chrysler Neon	 vm . - 99 , ostettu hieman vajaa kaksi vuotta sitten yksityiseltä hintaan 1100 € . Ei ole kaduttanut hetkeäkään , luotettava ja toimiva vehje ollut . Käytössä edelleen : )
positive	tuote,varuste,varustelutaso,varustelutaso,varustelutaso	Paras varustelutaso löytyy pakettiautostani . 2002 	Mercedes - Benz W638 Vito 112CDI	 . Löytyis sähköikkunat , turbo , automaattilaatikko , cruise - control , tummennukset tavaratilassa , matto tavaratilassa , kaksiosainen takaovi , alumiinivanteet , webasto , ilmastointi , sähköinen peilien säätö , sumuvalot ja pari lisävaloa . Harrasteautoissani ei lisävarusteita juurikaan ole .
positive	tuote,varuste,varustelutaso,varustelutaso,varustelutaso	Paras varustelutaso löytyy pakettiautostani . 2002 	Mercedes - Benz W638 Vito 112CDI	 . Löytyis sähköikkunat , turbo , automaattilaatikko , cruise - control , tummennukset tavaratilassa , matto tavaratilassa , kaksiosainen takaovi , alumiinivanteet , webasto , ilmastointi , sähköinen peilien säätö , sumuvalot ja pari lisävaloa . Harrasteautoissani ei lisävarusteita juurikaan ole .
positive	tuote,varuste,varustelutaso,varustelutaso,varustelutaso	Paras varustelutaso löytyy pakettiautostani . 2002 	Mercedes - Benz W638 Vito 112CDI	 . Löytyis sähköikkunat , turbo , automaattilaatikko , cruise - control , tummennukset tavaratilassa , matto tavaratilassa , kaksiosainen takaovi , alumiinivanteet , webasto , ilmastointi , sähköinen peilien säätö , sumuvalot ja pari lisävaloa . Harrasteautoissani ei lisävarusteita juurikaan ole .
positive	tuote,varuste,varustelutaso,varustelutaso,varustelutaso	Paras varustelutaso löytyy pakettiautostani . 2002 	Mercedes - Benz W638 Vito 112CDI	 . Löytyis sähköikkunat , turbo , automaattilaatikko , cruise - control , tummennukset tavaratilassa , matto tavaratilassa , kaksiosainen takaovi , alumiinivanteet , webasto , ilmastointi , sähköinen peilien säätö , sumuvalot ja pari lisävaloa . Harrasteautoissani ei lisävarusteita juurikaan ole .
positive	tuote,varuste,varustelutaso,varustelutaso,varustelutaso	Paras varustelutaso löytyy pakettiautostani . 2002 	Mercedes - Benz W638 Vito 112CDI	 . Löytyis sähköikkunat , turbo , automaattilaatikko , cruise - control , tummennukset tavaratilassa , matto tavaratilassa , kaksiosainen takaovi , alumiinivanteet , webasto , ilmastointi , sähköinen peilien säätö , sumuvalot ja pari lisävaloa . Harrasteautoissani ei lisävarusteita juurikaan ole .
positive	hinta,luotettavuus,luotettavuus	Nii , eihän nää kalliita ole ja yhellä tutulla olikin jo tälläinen 	Laguna	 , laitto paaliin lopulta kun kokoajan jotain vikaa , mutta hyvinhän näillä ajaa kun tekee huollot hyvissä ajoin .
negative	kunto,kunto,laatu,luotettavuus	On siinä mersu päässyt huonoon kuntoon . 	Nissanistakaan	 mitää hyvää sanottavaa .
negative	kunto,kunto,laatu,luotettavuus	On siinä mersu päässyt huonoon kuntoon . 	Nissanistakaan	 mitää hyvää sanottavaa .
negative	kunto,kunto,laatu,luotettavuus	On siinä mersu päässyt huonoon kuntoon . 	Nissanistakaan	 mitää hyvää sanottavaa .
negative	kunto,kunto,laatu,luotettavuus	On siinä mersu päässyt huonoon kuntoon . 	Nissanistakaan	 mitää hyvää sanottavaa .
positive	laatu,monipuolisuus,tekniikka	itseltä löytyy 	kotarin 300 e xc	 aivan löistava peli metsässä mutta myös erittäin hyvin krossi radalla
positive	laatu,monipuolisuus,tekniikka	itseltä löytyy 	kotarin 300 e xc	 aivan löistava peli metsässä mutta myös erittäin hyvin krossi radalla
positive	kulutus,kulutus,riittävyys	Kyllä . 1 . 6VTi Civic vei nätisti ajeltaessa sen 5l / 100km . 	Vento	 taas vei sen 9l / 100km nätisti ajettaessa . En ymmärrä , mistä tuo kulutus johtui , kun kuitenkin auto oli täysin kunnossa .
